,rent,prev_month_rent,prev_inventory,covid_%_positive,covid_%_positive_prev_mo,covid_rate_of_increase,covid_rate_of_increase_prev_mo,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year_2018,year_2019,year_2020,bd__0.0,bd__1.0,bd__2.0,bd__3.0,sex_by_age__total_population_total,sex_by_age_total_population_total_male,sex_by_age_total_population_total_female,"sex_by_age_(white_alone,_not_hispanic_or_latino)__white_alone,_not_hispanic_or_latino_population_total",sex_by_age_(hispanic_or_latino)__hispanic_or_latino_population_total,race__total_population_total,race_total_population_total_white_alone,race_total_population_total_black_or_african_american_alone,race_total_population_total_asian_alone,sex_of_workers_by_means_of_transportation_to_work__workers_16_years_and_over_total,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_car_truck_or_van,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_public_transportation_(excluding_taxicab),sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_public_transportation_(excluding_taxicab)_subway_or_elevated,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_bicycle,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_walked,aggregate_travel_time_to_work_(in_minutes)_of_workers_by_sex__workers_16_years_and_over_who_did_not_work_at_home_aggregate_travel_time_to_work_(in_minutes),household_income_in_the_past_12_months_(in_2018_inflation-adjusted_dollars)__households_total,employment_status_for_the_population_16_years_and_over_population_16_years_and_over_total_in_labor_force_civilian_labor_force_unemployed,housing_units__housing_units_total,median_gross_rent_by_bedrooms_renter-occupied_housing_units_paying_cash_rent_median_gross_rent_total,median_year_structure_built__housing_units_median_year_structure_built,lower_contract_rent_quartile_(dollars)__renter-occupied_housing_units_paying_cash_rent_lower_contract_rent_quartile,median_contract_rent_(dollars)__renter-occupied_housing_units_paying_cash_rent_median_contract_rent,upper_contract_rent_quartile_(dollars)__renter-occupied_housing_units_paying_cash_rent_upper_contract_rent_quartile,contract_rent_renter-occupied_housing_units_total_with_cash_rent,median_gross_rent_(dollars)__renter-occupied_housing_units_paying_cash_rent_median_gross_rent,median_gross_rent_as_a_percentage_of_household_income_in_the_past_12_months_(dollars)__renter-occupied_housing_units_paying_cash_rent_median_gross_rent_as_a_percentage_of_household_income,lower_value_quartile_(dollars)__owner-occupied_housing_units_lower_value_quartile_(dollars),median_value_(dollars)__owner-occupied_housing_units_median_value_(dollars),upper_value_quartile_(dollars)__owner-occupied_housing_units_upper_value_quartile_(dollars),median_household_income_the_past_12_months_(in_2018_inflation-adjusted_dollars)_by_tenure_occupied_housing_units_median_household_income_in_the_past_12_months_(in_2018_inflation-adjusted_dollars)_total,median_household_income_the_past_12_months_(in_2018_inflation-adjusted_dollars)_by_tenure_occupied_housing_units_median_household_income_in_the_past_12_months_(in_2018_inflation-adjusted_dollars)_renter_occupied_(dollars),tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_0.50_or_less_occupants_per_room,tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_0.51_to_1.00_occupants_per_room,tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_1.01_to_1.50_occupants_per_room,tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_1.51_to_2.00_occupants_per_room,tenure_occupied_housing_units_total_renter_occupied
2213,3221.0,3365.0,739.0,41.05,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2214,4800.0,4745.0,401.0,41.05,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2215,7285.0,8000.0,249.0,41.05,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2216,2217.0,2294.0,358.0,21.73,41.05,0.2857142857142857,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2217,3100.0,3221.0,755.0,21.73,41.05,0.2857142857142857,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2218,4500.0,4800.0,418.0,21.73,41.05,0.2857142857142857,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2219,6925.0,7285.0,257.0,21.73,41.05,0.2857142857142857,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2220,2195.0,2217.0,546.0,9.11,21.73,0.09578544061302682,0.2857142857142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2221,3000.0,3100.0,1158.0,9.11,21.73,0.09578544061302682,0.2857142857142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2222,4429.0,4500.0,657.0,9.11,21.73,0.09578544061302682,0.2857142857142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2223,6559.0,6925.0,414.0,9.11,21.73,0.09578544061302682,0.2857142857142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2224,2100.0,2195.0,755.0,6.1,9.11,0.05244755244755245,0.09578544061302682,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2225,2927.0,3000.0,1612.0,6.1,9.11,0.05244755244755245,0.09578544061302682,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2226,4300.0,4429.0,979.0,6.1,9.11,0.05244755244755245,0.09578544061302682,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2227,6600.0,6559.0,624.0,6.1,9.11,0.05244755244755245,0.09578544061302682,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2228,2026.0,2100.0,948.0,4.65,6.1,0.07475083056478406,0.05244755244755245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2229,2800.0,2927.0,2122.0,4.65,6.1,0.07475083056478406,0.05244755244755245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2230,4032.0,4300.0,1282.0,4.65,6.1,0.07475083056478406,0.05244755244755245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2231,6050.0,6600.0,799.0,4.65,6.1,0.07475083056478406,0.05244755244755245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2232,1995.0,2026.0,974.0,3.85,4.65,0.03245749613601236,0.07475083056478406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2233,2757.0,2800.0,2274.0,3.85,4.65,0.03245749613601236,0.07475083056478406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2234,3999.0,4032.0,1424.0,3.85,4.65,0.03245749613601236,0.07475083056478406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2235,6000.0,6050.0,857.0,3.85,4.65,0.03245749613601236,0.07475083056478406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2236,1950.0,1995.0,992.0,3.4,3.85,0.09730538922155688,0.03245749613601236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2237,2695.0,2757.0,2340.0,3.4,3.85,0.09730538922155688,0.03245749613601236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2238,3900.0,3999.0,1411.0,3.4,3.85,0.09730538922155688,0.03245749613601236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2239,6000.0,6000.0,808.0,3.4,3.85,0.09730538922155688,0.03245749613601236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,62435,27151,35284,45242.0,6562.0,62435,49795,2610,6637,34818.0,2770.0,19883.0,16438.0,911.0,6111.0,30.394471093158288,33693.0,0.04468479106840933,41492,2321.0,1941.0,1236.0,2252.0,3146.0,19156,2321.0,24.0,704400.0,1124500.0,2000001.0,130452.0,110064.0,10925,7957,213,462,0.5820200041551657
2240,2300.0,2295.0,583.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2241,3050.0,3100.0,1305.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2242,4400.0,4500.0,763.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2243,6000.0,6963.0,446.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2244,2295.0,2300.0,598.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2245,3050.0,3050.0,1309.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2246,4500.0,4400.0,792.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2247,6800.0,6000.0,477.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2248,2200.0,2295.0,677.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2249,3100.0,3050.0,1246.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2250,4579.0,4500.0,791.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2251,7000.0,6800.0,482.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2252,2200.0,2200.0,538.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2253,3150.0,3100.0,1079.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2254,4750.0,4579.0,647.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2255,7000.0,7000.0,426.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2256,2250.0,2200.0,513.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2257,3093.0,3150.0,1062.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2258,4600.0,4750.0,647.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2259,7950.0,7000.0,417.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2260,2300.0,2250.0,448.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2261,3150.0,3093.0,952.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
2262,4500.0,4600.0,591.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,59001,26607,32394,45305.0,6420.0,59001,49026,2287,4274,33932.0,2160.0,23107.0,20287.0,630.0,2868.0,31.95192529019105,28751.0,0.026003931479921367,34032,2174.0,0.0,1187.0,2031.0,2757.0,16800,2174.0,24.0,790100.0,1540500.0,2000001.0,131668.0,103860.0,9356,7558,142,231,0.6054745921880978
