,zip_code_tabulation_area_(5-digit),sex_by_age__total_population_total,sex_by_age_total_population_total_male,sex_by_age_total_population_total_female,"sex_by_age_(white_alone,_not_hispanic_or_latino)__white_alone,_not_hispanic_or_latino_population_total",sex_by_age_(hispanic_or_latino)__hispanic_or_latino_population_total,race__total_population_total,race_total_population_total_white_alone,race_total_population_total_black_or_african_american_alone,race_total_population_total_asian_alone,sex_of_workers_by_means_of_transportation_to_work__workers_16_years_and_over_total,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_car_truck_or_van,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_public_transportation_(excluding_taxicab),sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_public_transportation_(excluding_taxicab)_subway_or_elevated,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_bicycle,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_walked,aggregate_travel_time_to_work_(in_minutes)_of_workers_by_sex__workers_16_years_and_over_who_did_not_work_at_home_aggregate_travel_time_to_work_(in_minutes),household_income_in_the_past_12_months_(in_2018_inflation-adjusted_dollars)__households_total,employment_status_for_the_population_16_years_and_over_population_16_years_and_over_total_in_labor_force_civilian_labor_force_unemployed,housing_units__housing_units_total,median_gross_rent_by_bedrooms_renter-occupied_housing_units_paying_cash_rent_median_gross_rent_total,median_year_structure_built__housing_units_median_year_structure_built,lower_contract_rent_quartile_(dollars)__renter-occupied_housing_units_paying_cash_rent_lower_contract_rent_quartile,median_contract_rent_(dollars)__renter-occupied_housing_units_paying_cash_rent_median_contract_rent,upper_contract_rent_quartile_(dollars)__renter-occupied_housing_units_paying_cash_rent_upper_contract_rent_quartile,contract_rent_renter-occupied_housing_units_total_with_cash_rent,median_gross_rent_(dollars)__renter-occupied_housing_units_paying_cash_rent_median_gross_rent,median_gross_rent_as_a_percentage_of_household_income_in_the_past_12_months_(dollars)__renter-occupied_housing_units_paying_cash_rent_median_gross_rent_as_a_percentage_of_household_income,lower_value_quartile_(dollars)__owner-occupied_housing_units_lower_value_quartile_(dollars),median_value_(dollars)__owner-occupied_housing_units_median_value_(dollars),upper_value_quartile_(dollars)__owner-occupied_housing_units_upper_value_quartile_(dollars),median_household_income_the_past_12_months_(in_2018_inflation-adjusted_dollars)_by_tenure_occupied_housing_units_median_household_income_in_the_past_12_months_(in_2018_inflation-adjusted_dollars)_total,median_household_income_the_past_12_months_(in_2018_inflation-adjusted_dollars)_by_tenure_occupied_housing_units_median_household_income_in_the_past_12_months_(in_2018_inflation-adjusted_dollars)_renter_occupied_(dollars),tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_0.50_or_less_occupants_per_room,tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_0.51_to_1.00_occupants_per_room,tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_1.01_to_1.50_occupants_per_room,tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_1.51_to_2.00_occupants_per_room,tenure_occupied_housing_units_total_renter_occupied
698,12424.0,276,144,132,276.0,0.0,276,276,0,0,135.0,115.0,0.0,0.0,0.0,0.0,31.825396825396826,139.0,0.0,445,932.0,1983.0,642.0,832.0,866.0,26,932.0,17.8,108900.0,179200.0,275000.0,72625.0,73092.0,26,3,0,0,0.20863309352517986
699,12427.0,392,205,187,370.0,9.0,392,370,0,13,219.0,110.0,0.0,0.0,0.0,91.0,27.512437810945272,65.0,0.0,378,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,98100.0,131900.0,141000.0,0.0,0.0,0,0,0,0,0.0
700,12428.0,7022,3542,3480,4369.0,1576.0,7022,4941,405,285,2916.0,2575.0,54.0,0.0,16.0,103.0,33.563791874554525,2694.0,0.10323346188074756,3351,919.0,1961.0,535.0,749.0,896.0,1116,919.0,38.3,94500.0,141500.0,194300.0,46571.0,26463.0,625,463,50,6,0.42464736451373425
701,12429.0,294,106,188,294.0,0.0,294,294,0,0,52.0,14.0,0.0,0.0,0.0,4.0,0.0,100.0,0.2169811320754717,100,0.0,1960.0,0.0,0.0,0.0,32,0.0,0.0,228300.0,300000.0,350000.0,0.0,0.0,0,32,0,0,0.32
702,12430.0,1147,546,601,922.0,109.0,1147,976,2,21,395.0,247.0,3.0,0.0,0.0,10.0,24.25,537.0,0.12317327766179541,1163,617.0,1974.0,481.0,564.0,622.0,46,617.0,34.2,125700.0,216400.0,337200.0,52971.0,0.0,22,26,5,0,0.1042830540037244
703,12431.0,1129,488,641,1095.0,34.0,1129,1129,0,0,495.0,445.0,0.0,0.0,0.0,0.0,25.629213483146067,404.0,0.03625954198473282,726,1128.0,1974.0,793.0,934.0,1067.0,79,1128.0,42.6,100300.0,175500.0,255400.0,51250.0,0.0,55,36,0,0,0.22524752475247525
704,12432.0,431,216,215,418.0,13.0,431,424,0,0,215.0,208.0,0.0,0.0,7.0,0.0,15.976744186046512,192.0,0.1078838174273859,226,1117.0,1958.0,853.0,1014.0,1132.0,51,1117.0,51.0,160700.0,205000.0,0.0,52813.0,18333.0,60,0,0,0,0.3125
705,12433.0,549,232,317,514.0,16.0,549,530,15,0,219.0,171.0,10.0,0.0,0.0,0.0,22.955801104972377,291.0,0.1288135593220339,365,0.0,1975.0,0.0,0.0,0.0,31,0.0,0.0,174500.0,273300.0,0.0,65847.0,0.0,13,18,0,0,0.10652920962199312
706,12434.0,754,420,334,739.0,0.0,754,739,0,0,348.0,309.0,16.0,0.0,0.0,8.0,34.114114114114116,346.0,0.06451612903225806,519,578.0,1972.0,475.0,517.0,548.0,80,578.0,28.8,58300.0,97500.0,181600.0,35114.0,0.0,44,16,11,9,0.23121387283236994
707,12435.0,308,197,111,304.0,4.0,308,308,0,0,133.0,133.0,0.0,0.0,0.0,0.0,23.045112781954888,100.0,0.006329113924050633,196,979.0,1969.0,758.0,789.0,840.0,48,979.0,38.8,0.0,266700.0,290700.0,42778.0,35625.0,0,9,0,0,0.48
708,12436.0,39,19,20,39.0,0.0,39,39,0,0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,566,0.0,1943.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,0.5128205128205128
709,12438.0,32,19,13,9.0,0.0,32,9,0,13,22.0,13.0,9.0,9.0,0.0,0.0,0.0,9.0,0.0,82,0.0,1972.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
710,12439.0,290,120,170,290.0,0.0,290,290,0,0,79.0,79.0,0.0,0.0,0.0,0.0,39.36708860759494,130.0,0.0,514,0.0,1981.0,0.0,0.0,0.0,7,0.0,0.0,77700.0,182200.0,278100.0,33833.0,0.0,7,0,0,0,0.05384615384615385
711,12440.0,1999,1029,970,1777.0,54.0,1999,1813,128,24,1020.0,937.0,0.0,0.0,0.0,8.0,25.741324921135647,838.0,0.11512027491408934,974,1238.0,1960.0,848.0,1091.0,1234.0,184,1238.0,45.0,200400.0,277300.0,432000.0,70227.0,29554.0,144,46,0,0,0.22673031026252982
712,12441.0,68,34,34,68.0,0.0,68,68,0,0,8.0,0.0,0.0,0.0,0.0,0.0,,34.0,0.0,74,0.0,1984.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
713,12442.0,785,341,444,725.0,5.0,785,730,8,40,278.0,215.0,0.0,0.0,0.0,0.0,14.841269841269842,482.0,0.14447592067988668,1626,865.0,1977.0,715.0,794.0,853.0,163,865.0,36.5,162900.0,202000.0,303800.0,25598.0,0.0,151,48,0,0,0.41286307053941906
714,12443.0,3378,1667,1711,3041.0,148.0,3378,3161,79,35,1872.0,1629.0,64.0,18.0,10.0,1.0,23.48546511627907,1520.0,0.04113614103819784,1876,1356.0,1957.0,886.0,1083.0,1348.0,114,1356.0,51.0,165400.0,228300.0,299600.0,93712.0,32981.0,114,0,0,0,0.075
715,12444.0,486,235,251,467.0,6.0,486,473,0,1,259.0,254.0,0.0,0.0,0.0,1.0,33.19607843137255,205.0,0.015209125475285171,676,746.0,1983.0,659.0,682.0,819.0,13,746.0,9.0,180300.0,244400.0,373300.0,57917.0,59444.0,20,2,0,0,0.1073170731707317
716,12446.0,4902,2401,2501,3871.0,380.0,4902,4043,159,0,2478.0,2216.0,102.0,0.0,18.0,0.0,34.94006849315068,1865.0,0.09293948126801153,2745,1011.0,1968.0,531.0,780.0,930.0,445,1011.0,17.0,148100.0,228900.0,299100.0,59472.0,49625.0,217,166,60,0,0.24825737265415548
717,12448.0,464,197,267,464.0,0.0,464,464,0,0,240.0,175.0,14.0,7.0,0.0,0.0,44.81481481481482,235.0,0.09433962264150944,370,0.0,1957.0,0.0,0.0,0.0,0,0.0,0.0,0.0,417600.0,649400.0,123807.0,0.0,25,0,0,0,0.10638297872340426
718,12449.0,3433,1630,1803,2591.0,264.0,3433,2634,268,75,1310.0,1161.0,0.0,0.0,0.0,60.0,18.562144597887897,1242.0,0.09220779220779221,1356,1070.0,1969.0,709.0,906.0,1085.0,480,1070.0,33.6,138400.0,177800.0,218300.0,52826.0,40645.0,208,254,18,0,0.3864734299516908
719,12450.0,154,76,78,154.0,0.0,154,154,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,78.0,,125,0.0,1984.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
720,12451.0,1536,894,642,1374.0,156.0,1536,1406,6,0,912.0,819.0,0.0,0.0,0.0,0.0,32.20670391061452,457.0,0.027455121436114043,597,975.0,1969.0,675.0,804.0,874.0,95,975.0,19.9,89300.0,150800.0,209800.0,59725.0,0.0,70,49,0,0,0.2603938730853392
721,12452.0,252,102,150,252.0,0.0,252,252,0,0,100.0,77.0,3.0,3.0,8.0,0.0,23.125,103.0,0.18032786885245902,233,0.0,1980.0,0.0,0.0,0.0,7,0.0,0.0,128700.0,151700.0,259100.0,0.0,0.0,7,0,0,0,0.06796116504854369
722,12453.0,291,135,156,141.0,123.0,291,264,0,0,145.0,145.0,0.0,0.0,0.0,0.0,24.344827586206897,142.0,0.0,222,0.0,1954.0,0.0,0.0,0.0,52,0.0,0.0,310000.0,360000.0,541700.0,36923.0,0.0,0,52,0,0,0.36619718309859156
723,12454.0,363,177,186,334.0,0.0,363,334,0,0,198.0,186.0,0.0,0.0,0.0,0.0,17.231182795698924,121.0,0.02403846153846154,324,1083.0,1969.0,681.0,817.0,858.0,10,1083.0,31.7,164900.0,234800.0,286500.0,62083.0,0.0,10,4,0,0,0.11570247933884298
724,12455.0,1749,730,1019,1594.0,97.0,1749,1650,18,16,623.0,457.0,13.0,0.0,0.0,31.0,23.984238178633976,851.0,0.036585365853658534,1872,789.0,1974.0,538.0,650.0,781.0,134,789.0,32.1,121900.0,193100.0,248800.0,44550.0,33300.0,140,52,0,0,0.2256169212690952
725,12456.0,851,443,408,661.0,161.0,851,814,37,0,398.0,326.0,11.0,0.0,0.0,24.0,35.30913978494624,216.0,0.09513274336283185,243,0.0,1954.0,0.0,0.0,0.0,28,0.0,18.3,118800.0,134100.0,144500.0,58611.0,128333.0,18,10,0,0,0.12962962962962962
726,12457.0,893,401,492,849.0,9.0,893,858,0,14,371.0,322.0,0.0,0.0,0.0,0.0,34.20807453416149,431.0,0.11791383219954649,618,1141.0,1962.0,719.0,856.0,1369.0,143,1141.0,23.7,126900.0,262800.0,422200.0,51875.0,0.0,104,39,0,0,0.33178654292343385
727,12458.0,2804,1669,1135,1706.0,605.0,2804,1791,383,35,877.0,797.0,39.0,0.0,0.0,5.0,31.72737955346651,953.0,0.05668449197860963,1294,608.0,1974.0,411.0,450.0,706.0,232,608.0,29.1,71100.0,112300.0,170000.0,44539.0,32500.0,217,81,0,0,0.3126967471143757
728,12459.0,196,105,91,176.0,20.0,196,196,0,0,70.0,21.0,10.0,10.0,9.0,0.0,0.0,124.0,0.0,241,0.0,1984.0,0.0,0.0,0.0,0,0.0,0.0,84500.0,0.0,272900.0,42583.0,0.0,0,0,0,0,0.0
729,12460.0,373,148,225,354.0,19.0,373,373,0,0,119.0,110.0,0.0,0.0,0.0,9.0,38.529411764705884,119.0,0.18125,194,725.0,0.0,530.0,609.0,638.0,43,725.0,34.3,76100.0,132100.0,160000.0,26850.0,25350.0,18,25,0,0,0.36134453781512604
730,12461.0,1718,839,879,1299.0,172.0,1718,1378,2,101,964.0,818.0,43.0,43.0,0.0,55.0,43.43511450381679,730.0,0.026188166828322017,904,733.0,1973.0,530.0,712.0,825.0,152,733.0,31.2,192300.0,243600.0,363300.0,66739.0,25265.0,80,87,0,0,0.22876712328767124
731,12463.0,1594,793,801,1297.0,108.0,1594,1297,50,14,859.0,780.0,23.0,23.0,0.0,0.0,31.47571606475716,613.0,0.013172338090010977,830,932.0,1967.0,642.0,766.0,822.0,108,932.0,37.5,128200.0,185900.0,249100.0,77542.0,20398.0,90,27,0,0,0.19086460032626426
732,12464.0,653,253,400,649.0,4.0,653,653,0,0,310.0,203.0,19.0,19.0,9.0,19.0,24.06,459.0,0.06626506024096386,773,1037.0,1951.0,581.0,763.0,0.0,97,1037.0,51.0,151700.0,227100.0,271600.0,40145.0,0.0,123,27,0,0,0.32679738562091504
733,12465.0,199,104,95,199.0,0.0,199,199,0,0,38.0,30.0,0.0,0.0,0.0,4.0,30.58823529411765,92.0,0.13636363636363635,386,0.0,1948.0,0.0,0.0,0.0,6,0.0,0.0,151300.0,246200.0,322700.0,56500.0,0.0,6,0,0,0,0.06521739130434782
734,12466.0,2402,1249,1153,2205.0,93.0,2402,2298,8,52,1251.0,1103.0,27.0,0.0,0.0,18.0,22.918118466898953,1013.0,0.014184397163120567,1086,1175.0,1968.0,731.0,1092.0,1538.0,170,1175.0,25.8,177000.0,211700.0,261900.0,72031.0,50066.0,49,128,0,0,0.17472852912142153
735,12468.0,1069,563,506,1043.0,0.0,1069,1043,0,4,458.0,399.0,0.0,0.0,6.0,3.0,28.673708920187792,413.0,0.041666666666666664,806,492.0,1980.0,291.0,392.0,530.0,52,492.0,31.0,102000.0,180900.0,264700.0,50417.0,31667.0,48,0,10,0,0.14043583535108958
736,12469.0,605,274,331,576.0,25.0,605,598,0,0,298.0,266.0,0.0,0.0,0.0,3.0,33.943661971830984,265.0,0.022950819672131147,629,0.0,1971.0,0.0,0.0,0.0,4,0.0,0.0,111900.0,158700.0,217500.0,47917.0,0.0,7,0,0,0,0.026415094339622643
737,12470.0,480,241,239,480.0,0.0,480,480,0,0,186.0,157.0,14.0,7.0,0.0,6.0,35.25423728813559,183.0,0.07920792079207921,286,952.0,1964.0,578.0,714.0,783.0,44,952.0,51.0,129900.0,149200.0,224600.0,61420.0,0.0,27,17,0,0,0.24043715846994534
738,12471.0,252,140,112,252.0,0.0,252,252,0,0,200.0,172.0,0.0,0.0,0.0,28.0,19.725,113.0,0.0,113,1396.0,0.0,0.0,1146.0,1322.0,97,1396.0,44.0,0.0,0.0,0.0,0.0,0.0,63,34,0,0,0.8584070796460177
739,12472.0,1472,794,678,1331.0,82.0,1472,1404,10,23,828.0,719.0,0.0,0.0,0.0,7.0,26.074270557029177,626.0,0.042725173210161664,777,1002.0,1953.0,749.0,867.0,1077.0,203,1002.0,24.0,157300.0,203800.0,282700.0,67857.0,41406.0,192,20,0,8,0.3514376996805112
740,12473.0,785,490,295,781.0,4.0,785,785,0,0,418.0,343.0,0.0,0.0,0.0,59.0,21.902985074626866,292.0,0.0,497,0.0,1977.0,0.0,0.0,0.0,0,0.0,0.0,141000.0,168900.0,191500.0,46563.0,0.0,0,0,0,0,0.0
741,12474.0,1082,595,487,1029.0,19.0,1082,1048,34,0,587.0,500.0,42.0,0.0,0.0,6.0,22.344582593250443,450.0,0.01839464882943144,870,787.0,1968.0,586.0,630.0,674.0,63,787.0,22.4,78700.0,143800.0,258900.0,49464.0,55083.0,32,48,0,0,0.21555555555555556
742,12475.0,315,163,152,269.0,10.0,315,279,0,0,114.0,106.0,0.0,0.0,0.0,8.0,28.37719298245614,128.0,0.0,211,1583.0,1961.0,963.0,1292.0,1396.0,30,1583.0,27.9,0.0,192200.0,238200.0,0.0,61705.0,22,0,8,0,0.234375
743,12477.0,18162,9018,9144,16324.0,1060.0,18162,16981,229,133,8775.0,7748.0,103.0,28.0,50.0,220.0,25.26044226044226,7541.0,0.06611401084842902,8751,1047.0,1964.0,702.0,869.0,1024.0,2057,1047.0,35.8,164400.0,215300.0,294900.0,60279.0,30254.0,1379,742,89,30,0.2970428325155815
744,12480.0,733,362,371,662.0,40.0,733,702,0,10,227.0,202.0,8.0,0.0,0.0,8.0,30.48165137614679,326.0,0.14939024390243902,657,0.0,1957.0,0.0,0.0,0.0,5,0.0,0.0,78900.0,160700.0,221200.0,0.0,0.0,5,0,0,0,0.015337423312883436
745,12481.0,1398,700,698,1296.0,27.0,1398,1323,0,21,759.0,641.0,0.0,0.0,0.0,23.0,19.407027818448025,561.0,0.012755102040816327,665,0.0,1966.0,0.0,1269.0,1384.0,74,0.0,46.9,175700.0,249600.0,290100.0,54769.0,50444.0,48,26,0,0,0.1319073083778966
746,12482.0,369,161,208,309.0,20.0,369,329,0,0,98.0,98.0,0.0,0.0,0.0,0.0,18.775510204081634,182.0,0.0,282,0.0,1985.0,0.0,0.0,0.0,24,0.0,0.0,27400.0,43100.0,95400.0,42016.0,0.0,0,24,0,0,0.13186813186813187
747,12483.0,285,77,208,285.0,0.0,285,285,0,0,192.0,192.0,0.0,0.0,0.0,0.0,28.90625,175.0,0.0,377,0.0,1947.0,0.0,0.0,919.0,58,0.0,37.4,0.0,101000.0,158600.0,0.0,0.0,78,0,0,0,0.44571428571428573
748,12484.0,2671,1391,1280,2170.0,66.0,2671,2190,0,261,1098.0,720.0,50.0,50.0,0.0,9.0,34.2274412855377,1155.0,0.0550381033022862,1386,1016.0,1964.0,821.0,868.0,956.0,213,1016.0,24.7,230700.0,291300.0,403600.0,64155.0,55220.0,113,100,0,0,0.18441558441558442
749,12485.0,1502,740,762,1478.0,0.0,1502,1478,0,24,893.0,771.0,0.0,0.0,0.0,57.0,16.52777777777778,685.0,0.0,1300,671.0,1950.0,99.0,594.0,746.0,184,671.0,19.2,143100.0,248400.0,289400.0,52216.0,20880.0,187,29,17,0,0.34014598540145985
750,12486.0,1558,841,717,1417.0,63.0,1558,1480,40,22,816.0,745.0,12.0,0.0,0.0,0.0,30.680100755667507,567.0,0.026066350710900472,630,0.0,1963.0,0.0,0.0,0.0,8,0.0,0.0,173700.0,229800.0,286300.0,98264.0,0.0,26,0,0,0,0.04585537918871252
751,12487.0,3483,1670,1813,2951.0,386.0,3483,3057,64,8,2071.0,1659.0,37.0,0.0,0.0,275.0,26.950786402841196,1354.0,0.0,1427,1222.0,1967.0,940.0,1110.0,1300.0,425,1222.0,30.1,122300.0,190200.0,301800.0,64545.0,50199.0,277,148,0,0,0.31388478581979323
752,12489.0,1078,955,123,361.0,389.0,1078,511,327,7,117.0,117.0,0.0,0.0,0.0,0.0,35.427350427350426,135.0,0.13414634146341464,187,0.0,1954.0,0.0,0.0,0.0,0,0.0,0.0,9999.0,0.0,180300.0,0.0,0.0,22,0,0,0,0.16296296296296298
753,12490.0,28,14,14,28.0,0.0,28,28,0,0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,56,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
754,12491.0,1535,730,805,1364.0,52.0,1535,1414,13,0,653.0,610.0,0.0,0.0,0.0,2.0,29.470774091627174,668.0,0.034023668639053255,777,1486.0,1962.0,872.0,1293.0,1415.0,95,1486.0,51.0,148900.0,221600.0,316300.0,70345.0,16656.0,95,0,0,0,0.14221556886227546
755,12492.0,210,95,115,198.0,12.0,210,208,0,0,76.0,68.0,0.0,0.0,0.0,0.0,52.23684210526316,99.0,0.07317073170731707,326,0.0,1958.0,0.0,0.0,0.0,3,0.0,0.0,145000.0,213900.0,313300.0,50938.0,0.0,3,0,0,0,0.030303030303030304
756,12493.0,233,113,120,179.0,42.0,233,216,8,0,109.0,109.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,188,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,164400.0,178700.0,192600.0,78359.0,0.0,32,0,0,0,0.2962962962962963
757,12494.0,628,330,298,596.0,0.0,628,596,32,0,371.0,311.0,0.0,0.0,0.0,0.0,33.97106109324759,341.0,0.11455847255369929,578,0.0,1972.0,0.0,0.0,0.0,40,0.0,0.0,160900.0,291300.0,551000.0,91544.0,0.0,40,0,0,0,0.11730205278592376
758,12495.0,182,70,112,147.0,16.0,182,163,0,19,148.0,61.0,22.0,0.0,0.0,12.0,37.73684210526316,98.0,0.08074534161490683,232,0.0,1975.0,0.0,0.0,0.0,7,0.0,0.0,0.0,618600.0,843800.0,168214.0,0.0,7,0,0,0,0.07142857142857142
759,12496.0,1463,754,709,1400.0,30.0,1463,1415,0,6,643.0,545.0,2.0,2.0,2.0,34.0,20.656996587030715,541.0,0.02967359050445104,2245,708.0,1982.0,354.0,581.0,719.0,53,708.0,33.3,122900.0,231500.0,328500.0,63365.0,17917.0,57,24,2,0,0.1534195933456562
760,12498.0,5005,2547,2458,4384.0,175.0,5005,4443,219,114,2188.0,1646.0,75.0,27.0,0.0,96.0,26.520325203252032,2372.0,0.06844262295081967,3314,964.0,1961.0,768.0,928.0,1108.0,502,964.0,51.0,219100.0,289900.0,401300.0,72768.0,25636.0,389,127,0,10,0.22175379426644182
761,12501.0,2719,1305,1414,2216.0,341.0,2719,2449,97,14,1162.0,892.0,72.0,45.0,0.0,34.0,24.935515873015873,990.0,0.05748031496062992,1140,1148.0,1951.0,699.0,881.0,1188.0,342,1148.0,34.6,169400.0,273100.0,380200.0,65278.0,39000.0,201,175,35,9,0.42424242424242425
762,12502.0,1223,615,608,1032.0,28.0,1223,1043,93,55,549.0,426.0,18.0,3.0,3.0,37.0,37.49,447.0,0.11961722488038277,808,1306.0,1967.0,699.0,839.0,1133.0,71,1306.0,31.3,214400.0,324500.0,436200.0,78098.0,61563.0,50,38,9,0,0.21700223713646533
763,12503.0,520,290,230,481.0,24.0,520,498,10,6,273.0,227.0,5.0,5.0,0.0,15.0,35.202429149797574,256.0,0.03367003367003367,515,1320.0,1974.0,826.0,897.0,1563.0,51,1320.0,43.5,203400.0,346900.0,548300.0,69706.0,48750.0,68,5,0,0,0.28515625
764,12504.0,1498,655,843,1043.0,117.0,1498,1132,64,200,556.0,150.0,3.0,3.0,27.0,275.0,15.669546436285097,42.0,0.04516129032258064,57,1444.0,0.0,1008.0,1117.0,0.0,26,1444.0,9.0,0.0,0.0,0.0,151667.0,191667.0,21,9,0,0,0.7142857142857143
765,12507.0,236,137,99,219.0,0.0,236,219,7,10,113.0,58.0,0.0,0.0,0.0,18.0,19.82758620689655,81.0,0.0423728813559322,81,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,366700.0,463600.0,681800.0,57386.0,0.0,11,6,0,0,0.20987654320987653
766,12508.0,19747,10034,9713,11574.0,3894.0,19747,13484,3390,410,9055.0,7029.0,911.0,31.0,29.0,359.0,36.946161159971474,7123.0,0.06946238696213852,8075,1345.0,1965.0,808.0,1192.0,1461.0,2895,1345.0,30.5,204900.0,262800.0,349600.0,76599.0,42629.0,1435,1344,32,98,0.4251017829566194
767,12512.0,155,64,91,155.0,0.0,155,155,0,0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
768,12513.0,354,181,173,354.0,0.0,354,354,0,0,181.0,181.0,0.0,0.0,0.0,0.0,17.403314917127073,160.0,0.0,160,0.0,1960.0,0.0,0.0,0.0,22,0.0,0.0,0.0,205000.0,248100.0,63571.0,0.0,22,0,0,0,0.1375
769,12514.0,2905,1498,1407,2639.0,88.0,2905,2671,45,98,1431.0,1199.0,53.0,14.0,0.0,20.0,33.51195065535852,1127.0,0.07271597265382225,1393,1301.0,1974.0,839.0,1294.0,1417.0,61,1301.0,36.9,256400.0,344100.0,490700.0,108149.0,40972.0,69,4,0,0,0.064773735581189
770,12515.0,1499,795,704,1115.0,306.0,1499,1421,39,0,698.0,541.0,0.0,0.0,0.0,67.0,24.21216848673947,552.0,0.052917232021709636,598,1042.0,1979.0,624.0,817.0,866.0,104,1042.0,31.2,156300.0,237300.0,315200.0,0.0,48373.0,88,69,0,0,0.28442028985507245
771,12516.0,1640,641,999,1504.0,43.0,1640,1547,0,27,662.0,562.0,41.0,18.0,0.0,45.0,29.074074074074073,588.0,0.004511278195488722,1004,1065.0,1967.0,595.0,780.0,952.0,108,1065.0,23.8,206800.0,263300.0,334900.0,78684.0,35708.0,98,21,0,0,0.20238095238095238
772,12517.0,455,276,179,398.0,0.0,455,398,0,0,257.0,221.0,36.0,13.0,0.0,0.0,18.346303501945524,212.0,0.0,288,739.0,1964.0,487.0,722.0,815.0,95,739.0,14.0,207300.0,239600.0,285800.0,0.0,80580.0,53,66,0,0,0.5613207547169812
773,12518.0,5988,2678,3310,5120.0,573.0,5988,5434,149,46,3049.0,2614.0,66.0,0.0,17.0,29.0,29.715700660308144,2314.0,0.04855562384757222,2640,1385.0,1959.0,990.0,1221.0,1474.0,895,1385.0,31.1,233700.0,314200.0,386700.0,77861.0,51012.0,687,202,28,0,0.39628349178910977
774,12520.0,2947,1335,1612,2614.0,228.0,2947,2842,0,78,1536.0,1296.0,55.0,0.0,0.0,53.0,35.919500346981266,1026.0,0.03002450980392157,1060,1363.0,0.0,827.0,1175.0,1529.0,292,1363.0,23.6,247400.0,311500.0,393800.0,105435.0,90333.0,180,116,12,0,0.3001949317738791
775,12521.0,1431,757,674,1380.0,28.0,1431,1408,1,9,660.0,556.0,51.0,20.0,0.0,25.0,31.64826498422713,719.0,0.053445850914205346,1354,950.0,1974.0,99.0,763.0,850.0,12,950.0,28.8,201800.0,248900.0,316700.0,85250.0,0.0,31,10,0,0,0.05702364394993046
776,12522.0,4833,2313,2520,4076.0,674.0,4833,4558,40,61,2026.0,1819.0,74.0,31.0,0.0,46.0,38.09437854564209,1915.0,0.05241187384044527,2215,841.0,1973.0,550.0,756.0,1060.0,576,841.0,28.3,68800.0,234600.0,342700.0,51419.0,34423.0,289,252,35,0,0.3007832898172324
777,12523.0,1512,820,692,1386.0,78.0,1512,1440,10,34,818.0,756.0,31.0,14.0,0.0,7.0,30.91309823677582,672.0,0.08279569892473118,878,920.0,1977.0,0.0,830.0,1030.0,99,920.0,24.3,158900.0,255300.0,361600.0,69271.0,0.0,59,52,0,0,0.16517857142857142
778,12524.0,15964,8360,7604,10732.0,2111.0,15964,11826,1646,1135,6921.0,5806.0,467.0,28.0,0.0,175.0,35.41943971521437,5950.0,0.04011927351585796,6378,1415.0,1977.0,1037.0,1226.0,1670.0,1615,1415.0,30.9,208300.0,282500.0,372200.0,81616.0,54825.0,1058,612,68,13,0.2963025210084034
779,12525.0,2858,1420,1438,2705.0,86.0,2858,2755,28,0,1458.0,1214.0,31.0,31.0,0.0,56.0,27.36356648731745,1080.0,0.056615776081424936,1277,1114.0,1978.0,858.0,1094.0,1317.0,301,1114.0,31.6,214300.0,307500.0,385300.0,77147.0,47396.0,211,104,0,0,0.2916666666666667
780,12526.0,3639,1864,1775,3177.0,251.0,3639,3349,48,51,1834.0,1433.0,67.0,27.0,0.0,86.0,33.094043887147336,1502.0,0.027777777777777776,1945,1057.0,1956.0,666.0,817.0,1332.0,296,1057.0,28.2,211600.0,295800.0,517300.0,76417.0,40417.0,207,117,19,0,0.22836218375499334
